"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"PV_HMI.AIT_01";"26.12.2016 15:57:41";0,1157742;1;42730665057,8704
"PV_HMI.AIT_01";"26.12.2016 16:02:44";2,894356E-02;1;42730668564,8148
"PV_HMI.AIT_01";"26.12.2016 16:07:47";1,736614E-02;1;42730672071,7593
"PV_HMI.AIT_01";"26.12.2016 16:12:50";1,736614E-02;1;42730675578,7037
"PV_HMI.AIT_01";"26.12.2016 16:17:54";3,473227E-02;1;42730679097,2222
"PV_HMI.AIT_01";"26.12.2016 16:22:57";2,315485E-02;1;42730682604,1667
"PV_HMI.AIT_01";"26.12.2016 16:28:00";1,736614E-02;1;42730686111,1111
"PV_HMI.AIT_01";"26.12.2016 16:33:03";1,736614E-02;1;42730689618,0556
"PV_HMI.AIT_01";"26.12.2016 16:38:07";1,736614E-02;1;42730693136,5741
"PV_HMI.AIT_01";"26.12.2016 16:43:10";1,157742E-02;1;42730696643,5185
"PV_HMI.AIT_01";"26.12.2016 16:48:13";1,736614E-02;1;42730700150,463
"PV_HMI.AIT_01";"26.12.2016 16:53:16";1,157742E-02;1;42730703657,4074
"PV_HMI.AIT_01";"26.12.2016 16:58:19";0,1157742;1;42730707164,3519
"PV_HMI.AIT_01";"26.12.2016 17:03:22";2,894356E-02;1;42730710671,2963
"PV_HMI.AIT_01";"26.12.2016 17:08:26";2,315485E-02;1;42730714189,8148
"PV_HMI.AIT_01";"26.12.2016 17:13:29";0,341534;1;42730717696,7593
"PV_HMI.AIT_01";"26.12.2016 17:18:32";2,894356E-02;1;42730721203,7037
"PV_HMI.AIT_01";"26.12.2016 17:23:35";1,736614E-02;1;42730724710,6481
"PV_HMI.AIT_01";"26.12.2016 17:28:39";1,736614E-02;1;42730728229,1667
"PV_HMI.AIT_01";"26.12.2016 17:33:42";1,736614E-02;1;42730731736,1111
"PV_HMI.AIT_01";"26.12.2016 17:38:45";1,157742E-02;1;42730735243,0556
"PV_HMI.AIT_01";"26.12.2016 17:43:48";1,736614E-02;1;42730738750
"PV_HMI.AIT_01";"26.12.2016 17:48:52";1,157742E-02;1;42730742268,5185
"PV_HMI.AIT_01";"26.12.2016 17:53:55";1,157742E-02;1;42730745775,463
"PV_HMI.AIT_01";"26.12.2016 17:58:58";0,3762663;1;42730749282,4074
"PV_HMI.AIT_01";"26.12.2016 18:04:01";0,3994211;1;42730752789,3519
"PV_HMI.AIT_01";"26.12.2016 18:09:04";0,4052098;1;42730756296,2963
"PV_HMI.AIT_01";"26.12.2016 18:14:08";0,4052098;1;42730759814,8148
"PV_HMI.AIT_01";"26.12.2016 18:19:11";0,3994211;1;42730763321,7593
"PV_HMI.AIT_01";"26.12.2016 18:24:14";0,3936324;1;42730766828,7037
"PV_HMI.AIT_01";"26.12.2016 18:29:17";0,3936324;1;42730770335,6481
"PV_HMI.AIT_01";"26.12.2016 18:34:20";0,3936324;1;42730773842,5926
"PV_HMI.AIT_01";"26.12.2016 18:39:24";0,3936324;1;42730777361,1111
"PV_HMI.AIT_01";"26.12.2016 18:44:27";0,3936324;1;42730780868,0556
"PV_HMI.AIT_01";"26.12.2016 18:49:30";0,3878437;1;42730784375
"PV_HMI.AIT_01";"26.12.2016 18:54:33";0,3589001;1;42730787881,9444
"PV_HMI.AIT_01";"26.12.2016 18:59:36";0,3646888;1;42730791388,8889
"PV_HMI.AIT_01";"26.12.2016 19:04:39";0,3646888;1;42730794895,8333
"PV_HMI.AIT_01";"26.12.2016 19:09:43";0,3646888;1;42730798414,3519
"PV_HMI.AIT_01";"26.12.2016 19:14:46";0,3589001;1;42730801921,2963
"PV_HMI.AIT_01";"26.12.2016 19:19:49";0,3531114;1;42730805428,2407
"PV_HMI.AIT_01";"26.12.2016 19:24:52";0,3531114;1;42730808935,1852
"PV_HMI.AIT_01";"26.12.2016 19:29:55";0,3473227;1;42730812442,1296
"PV_HMI.AIT_01";"26.12.2016 19:34:59";0,3531114;1;42730815960,6481
"PV_HMI.AIT_01";"26.12.2016 19:40:02";0,3531114;1;42730819467,5926
"PV_HMI.AIT_01";"26.12.2016 19:45:05";0,3473227;1;42730822974,537
"PV_HMI.AIT_01";"26.12.2016 19:50:08";0,3531114;1;42730826481,4815
"PV_HMI.AIT_01";"26.12.2016 19:55:11";0,3299566;1;42730829988,4259
"PV_HMI.AIT_01";"26.12.2016 20:00:15";0,3241679;1;42730833506,9444
"PV_HMI.AIT_01";"26.12.2016 20:05:18";0,3241679;1;42730837013,8889
"PV_HMI.AIT_01";"26.12.2016 20:10:21";0,3241679;1;42730840520,8333
"PV_HMI.AIT_01";"26.12.2016 20:15:24";0,3183792;1;42730844027,7778
"PV_HMI.AIT_01";"26.12.2016 20:20:27";0,3183792;1;42730847534,7222
"PV_HMI.AIT_01";"26.12.2016 20:25:30";0,3183792;1;42730851041,6667
"PV_HMI.AIT_01";"26.12.2016 20:30:34";0,3183792;1;42730854560,1852
"PV_HMI.AIT_01";"26.12.2016 20:35:37";0,3125905;1;42730858067,1296
"PV_HMI.AIT_01";"26.12.2016 20:40:40";0,3125905;1;42730861574,0741
"PV_HMI.AIT_01";"26.12.2016 20:45:43";0,3183792;1;42730865081,0185
"PV_HMI.AIT_01";"26.12.2016 20:50:46";0,3125905;1;42730868587,963
"PV_HMI.AIT_01";"26.12.2016 20:55:49";0,3183792;1;42730872094,9074
"PV_HMI.AIT_01";"26.12.2016 21:00:53";0,3125905;1;42730875613,4259
"PV_HMI.AIT_01";"26.12.2016 21:05:56";0,3125905;1;42730879120,3704
"PV_HMI.AIT_01";"26.12.2016 21:10:59";0,3183792;1;42730882627,3148
"PV_HMI.AIT_01";"26.12.2016 21:16:02";0,3125905;1;42730886134,2593
"PV_HMI.AIT_01";"26.12.2016 21:21:05";0,3125905;1;42730889641,2037
"PV_HMI.AIT_01";"26.12.2016 21:26:09";0,3125905;1;42730893159,7222
"PV_HMI.AIT_01";"26.12.2016 21:31:12";0,3068017;1;42730896666,6667
"PV_HMI.AIT_01";"26.12.2016 21:36:15";0,3068017;1;42730900173,6111
"PV_HMI.AIT_01";"26.12.2016 21:41:18";0,3068017;1;42730903680,5556
"PV_HMI.AIT_01";"26.12.2016 21:46:21";0,3068017;1;42730907187,5
"PV_HMI.AIT_01";"26.12.2016 21:51:25";0,3125905;1;42730910706,0185
"PV_HMI.AIT_01";"26.12.2016 21:56:28";0,3125905;1;42730914212,963
"PV_HMI.AIT_01";"26.12.2016 22:01:31";0,3183792;1;42730917719,9074
"PV_HMI.AIT_01";"26.12.2016 22:06:35";0,3125905;1;42730921238,4259
"PV_HMI.AIT_01";"26.12.2016 22:11:38";0,3125905;1;42730924745,3704
"PV_HMI.AIT_01";"26.12.2016 22:16:41";0,3183792;1;42730928252,3148
"PV_HMI.AIT_01";"26.12.2016 22:21:44";0,3125905;1;42730931759,2593
"PV_HMI.AIT_01";"26.12.2016 22:26:47";0,3068017;1;42730935266,2037
"PV_HMI.AIT_01";"26.12.2016 22:31:51";0,3068017;1;42730938784,7222
"PV_HMI.AIT_01";"26.12.2016 22:36:54";0,3068017;1;42730942291,6667
"PV_HMI.AIT_01";"26.12.2016 22:41:57";0,3068017;1;42730945798,6111
"PV_HMI.AIT_01";"26.12.2016 22:47:00";0,301013;1;42730949305,5556
"PV_HMI.AIT_01";"26.12.2016 22:52:03";0,3068017;1;42730952812,5
"PV_HMI.AIT_01";"26.12.2016 22:57:07";0,3125905;1;42730956331,0185
"PV_HMI.AIT_01";"26.12.2016 23:02:10";0,3183792;1;42730959837,963
"PV_HMI.AIT_01";"26.12.2016 23:07:13";0,3125905;1;42730963344,9074
"PV_HMI.AIT_01";"26.12.2016 23:12:16";0,3183792;1;42730966851,8519
"PV_HMI.AIT_01";"26.12.2016 23:17:19";0,3125905;1;42730970358,7963
"PV_HMI.AIT_01";"26.12.2016 23:22:23";0,3183792;1;42730973877,3148
"PV_HMI.AIT_01";"26.12.2016 23:27:26";0,3125905;1;42730977384,2593
"PV_HMI.AIT_01";"26.12.2016 23:32:29";0,3183792;1;42730980891,2037
"PV_HMI.AIT_01";"26.12.2016 23:37:32";0,3125905;1;42730984398,1481
"PV_HMI.AIT_01";"26.12.2016 23:42:35";0,3125905;1;42730987905,0926
"PV_HMI.AIT_01";"26.12.2016 23:47:39";0,3125905;1;42730991423,6111
"PV_HMI.AIT_01";"26.12.2016 23:52:42";0,3125905;1;42730994930,5556
"PV_HMI.AIT_01";"26.12.2016 23:57:45";0,3183792;1;42730998437,5
"PV_HMI.AIT_01";"27.12.2016 00:02:48";0,3183792;1;42731001944,4445
"PV_HMI.AIT_01";"27.12.2016 00:07:51";0,3183792;1;42731005451,3889
"PV_HMI.AIT_01";"27.12.2016 00:12:54";0,3183792;1;42731008958,3333
"PV_HMI.AIT_01";"27.12.2016 00:17:58";0,3183792;1;42731012476,8519
"PV_HMI.AIT_01";"27.12.2016 00:23:01";0,3183792;1;42731015983,7963
"PV_HMI.AIT_01";"27.12.2016 00:28:04";0,3183792;1;42731019490,7407
"PV_HMI.AIT_01";"27.12.2016 00:33:07";0,3125905;1;42731022997,6852
"PV_HMI.AIT_01";"27.12.2016 00:38:10";0,3183792;1;42731026504,6296
"PV_HMI.AIT_01";"27.12.2016 00:43:14";0,3125905;1;42731030023,1481
"PV_HMI.AIT_01";"27.12.2016 00:48:17";0,3125905;1;42731033530,0926
"PV_HMI.AIT_01";"27.12.2016 00:53:20";0,3125905;1;42731037037,037
"PV_HMI.AIT_01";"27.12.2016 00:58:23";0,3183792;1;42731040543,9815
"PV_HMI.AIT_01";"27.12.2016 01:03:26";0,3183792;1;42731044050,9259
"PV_HMI.AIT_01";"27.12.2016 01:08:30";0,3183792;1;42731047569,4445
"PV_HMI.AIT_01";"27.12.2016 01:13:33";0,3183792;1;42731051076,3889
"PV_HMI.AIT_01";"27.12.2016 01:18:36";0,3183792;1;42731054583,3333
"PV_HMI.AIT_01";"27.12.2016 01:23:39";0,3183792;1;42731058090,2778
"PV_HMI.AIT_01";"27.12.2016 01:28:43";0,3241679;1;42731061608,7963
"PV_HMI.AIT_01";"27.12.2016 01:33:46";0,3241679;1;42731065115,7407
"PV_HMI.AIT_01";"27.12.2016 01:38:49";0,3183792;1;42731068622,6852
"PV_HMI.AIT_01";"27.12.2016 01:43:52";0,3183792;1;42731072129,6296
"PV_HMI.AIT_01";"27.12.2016 01:48:56";0,3183792;1;42731075648,1481
"PV_HMI.AIT_01";"27.12.2016 01:53:59";0,3183792;1;42731079155,0926
"PV_HMI.AIT_01";"27.12.2016 01:59:02";0,3241679;1;42731082662,037
"PV_HMI.AIT_01";"27.12.2016 02:04:05";0,3241679;1;42731086168,9815
"PV_HMI.AIT_01";"27.12.2016 02:09:08";0,3183792;1;42731089675,9259
"PV_HMI.AIT_01";"27.12.2016 02:14:12";0,3183792;1;42731093194,4444
"PV_HMI.AIT_01";"27.12.2016 02:19:15";0,3241679;1;42731096701,3889
"PV_HMI.AIT_01";"27.12.2016 02:24:18";0,3241679;1;42731100208,3333
"PV_HMI.AIT_01";"27.12.2016 02:29:21";0,3241679;1;42731103715,2778
"PV_HMI.AIT_01";"27.12.2016 02:34:24";0,3183792;1;42731107222,2222
"PV_HMI.AIT_01";"27.12.2016 02:39:28";0,3125905;1;42731110740,7407
"PV_HMI.AIT_01";"27.12.2016 02:44:31";0,3125905;1;42731114247,6852
"PV_HMI.AIT_01";"27.12.2016 02:49:34";0,3125905;1;42731117754,6296
"PV_HMI.AIT_01";"27.12.2016 02:54:37";0,3241679;1;42731121261,5741
"PV_HMI.AIT_01";"27.12.2016 02:59:41";0,3241679;1;42731124780,0926
"PV_HMI.AIT_01";"27.12.2016 03:04:44";0,3183792;1;42731128287,037
"PV_HMI.AIT_01";"27.12.2016 03:09:47";0,3183792;1;42731131793,9815
"PV_HMI.AIT_01";"27.12.2016 03:14:50";0,3183792;1;42731135300,9259
"PV_HMI.AIT_01";"27.12.2016 03:19:53";0,3125905;1;42731138807,8704
"PV_HMI.AIT_01";"27.12.2016 03:24:56";0,3125905;1;42731142314,8148
"PV_HMI.AIT_01";"27.12.2016 03:30:00";0,3068017;1;42731145833,3333
"PV_HMI.AIT_01";"27.12.2016 03:35:03";0,3125905;1;42731149340,2778
"PV_HMI.AIT_01";"27.12.2016 03:40:06";0,3068017;1;42731152847,2222
"PV_HMI.AIT_01";"27.12.2016 03:45:09";0,3068017;1;42731156354,1667
"PV_HMI.AIT_01";"27.12.2016 03:50:13";0,301013;1;42731159872,6852
"PV_HMI.AIT_01";"27.12.2016 03:55:16";0,3183792;1;42731163379,6296
"PV_HMI.AIT_01";"27.12.2016 04:00:19";0,3183792;1;42731166886,5741
"PV_HMI.AIT_01";"27.12.2016 04:05:22";0,3183792;1;42731170393,5185
"PV_HMI.AIT_01";"27.12.2016 04:10:26";0,3183792;1;42731173912,037
"PV_HMI.AIT_01";"27.12.2016 04:15:29";0,3125905;1;42731177418,9815
"PV_HMI.AIT_01";"27.12.2016 04:20:32";0,3125905;1;42731180925,9259
"PV_HMI.AIT_01";"27.12.2016 04:25:35";0,3068017;1;42731184432,8704
"PV_HMI.AIT_01";"27.12.2016 04:30:38";0,3068017;1;42731187939,8148
"PV_HMI.AIT_01";"27.12.2016 04:35:42";0,3068017;1;42731191458,3333
"PV_HMI.AIT_01";"27.12.2016 04:40:45";0,3068017;1;42731194965,2778
"PV_HMI.AIT_01";"27.12.2016 04:45:48";0,3068017;1;42731198472,2222
"PV_HMI.AIT_01";"27.12.2016 04:50:51";0,301013;1;42731201979,1667
"PV_HMI.AIT_01";"27.12.2016 04:55:54";0,3183792;1;42731205486,1111
"PV_HMI.AIT_01";"27.12.2016 05:00:58";0,3241679;1;42731209004,6296
"PV_HMI.AIT_01";"27.12.2016 05:06:01";0,3183792;1;42731212511,5741
"PV_HMI.AIT_01";"27.12.2016 05:11:04";0,3183792;1;42731216018,5185
"PV_HMI.AIT_01";"27.12.2016 05:16:07";0,3183792;1;42731219525,463
"PV_HMI.AIT_01";"27.12.2016 05:21:11";0,3241679;1;42731223043,9815
"PV_HMI.AIT_01";"27.12.2016 05:26:14";0,3241679;1;42731226550,9259
"PV_HMI.AIT_01";"27.12.2016 05:31:17";0,3183792;1;42731230057,8704
"PV_HMI.AIT_01";"27.12.2016 05:36:20";0,3183792;1;42731233564,8148
"PV_HMI.AIT_01";"27.12.2016 05:41:23";0,3125905;1;42731237071,7593
"PV_HMI.AIT_01";"27.12.2016 05:46:27";0,3125905;1;42731240590,2778
"PV_HMI.AIT_01";"27.12.2016 05:51:30";0,3068017;1;42731244097,2222
"PV_HMI.AIT_01";"27.12.2016 05:56:33";0,3241679;1;42731247604,1667
"PV_HMI.AIT_01";"27.12.2016 06:01:36";0,3183792;1;42731251111,1111
"PV_HMI.AIT_01";"27.12.2016 06:06:39";0,3241679;1;42731254618,0556
"PV_HMI.AIT_01";"27.12.2016 06:11:43";0,3241679;1;42731258136,5741
"PV_HMI.AIT_01";"27.12.2016 06:16:46";0,3241679;1;42731261643,5185
"PV_HMI.AIT_01";"27.12.2016 06:21:49";0,3241679;1;42731265150,463
"PV_HMI.AIT_01";"27.12.2016 06:26:52";0,3241679;1;42731268657,4074
"PV_HMI.AIT_01";"27.12.2016 06:31:56";0,3183792;1;42731272175,9259
"PV_HMI.AIT_01";"27.12.2016 06:36:59";0,3183792;1;42731275682,8704
"PV_HMI.AIT_01";"27.12.2016 06:42:02";0,3125905;1;42731279189,8148
"PV_HMI.AIT_01";"27.12.2016 06:47:05";0,3183792;1;42731282696,7593
"PV_HMI.AIT_01";"27.12.2016 06:52:08";0,3241679;1;42731286203,7037
"PV_HMI.AIT_01";"27.12.2016 06:57:12";0,3183792;1;42731289722,2222
"PV_HMI.AIT_01";"27.12.2016 07:02:15";0,3241679;1;42731293229,1667
"PV_HMI.AIT_01";"27.12.2016 07:07:18";0,3241679;1;42731296736,1111
"PV_HMI.AIT_01";"27.12.2016 07:12:21";0,3241679;1;42731300243,0556
"PV_HMI.AIT_01";"27.12.2016 07:17:25";0,3241679;1;42731303761,5741
"PV_HMI.AIT_01";"27.12.2016 07:22:28";0,3299566;1;42731307268,5185
"PV_HMI.AIT_01";"27.12.2016 07:27:31";0,3241679;1;42731310775,463
"PV_HMI.AIT_01";"27.12.2016 07:32:34";0,3299566;1;42731314282,4074
"PV_HMI.AIT_01";"27.12.2016 07:37:38";2,894356E-02;1;42731317800,9259
"PV_HMI.AIT_01";"27.12.2016 07:42:41";2,315485E-02;1;42731321307,8704
"PV_HMI.AIT_01";"27.12.2016 07:47:44";1,736614E-02;1;42731324814,8148
"PV_HMI.AIT_01";"27.12.2016 07:52:47";0,3241679;1;42731328321,7593
"PV_HMI.AIT_01";"27.12.2016 07:57:50";0,3241679;1;42731331828,7037
"PV_HMI.AIT_01";"27.12.2016 08:02:54";0,3299566;1;42731335347,2222
"PV_HMI.AIT_01";"27.12.2016 08:07:57";0,3299566;1;42731338854,1667
"PV_HMI.AIT_01";"27.12.2016 08:13:00";0,1910275;1;42731342361,1111
"PV_HMI.AIT_01";"27.12.2016 08:18:03";0,341534;1;42731345868,0556
"PV_HMI.AIT_01";"27.12.2016 08:23:07";0,341534;1;42731349386,5741
"PV_HMI.AIT_01";"27.12.2016 08:28:10";0,3473227;1;42731352893,5185
"PV_HMI.AIT_01";"27.12.2016 08:33:13";0,3473227;1;42731356400,463
"PV_HMI.AIT_01";"27.12.2016 08:38:17";0,3473227;1;42731359918,9815
"PV_HMI.AIT_01";"27.12.2016 08:43:20";0,341534;1;42731363425,9259
"PV_HMI.AIT_01";"27.12.2016 08:48:23";0,341534;1;42731366932,8704
"PV_HMI.AIT_01";"27.12.2016 08:53:26";0,3473227;1;42731370439,8148
"PV_HMI.AIT_01";"27.12.2016 08:58:29";0,3473227;1;42731373946,7593
"PV_HMI.AIT_01";"27.12.2016 09:03:33";0,3473227;1;42731377465,2778
"PV_HMI.AIT_01";"27.12.2016 09:08:36";0,3473227;1;42731380972,2222
"PV_HMI.AIT_01";"27.12.2016 09:13:39";0,3473227;1;42731384479,1667
"PV_HMI.AIT_01";"27.12.2016 09:18:42";0,3473227;1;42731387986,1111
"PV_HMI.AIT_01";"27.12.2016 09:23:46";0,3531114;1;42731391504,6296
"PV_HMI.AIT_01";"27.12.2016 09:28:49";0,3589001;1;42731395011,5741
"PV_HMI.AIT_01";"27.12.2016 09:33:52";0,3473227;1;42731398518,5185
"PV_HMI.AIT_01";"27.12.2016 09:38:55";0,3473227;1;42731402025,463
"PV_HMI.AIT_01";"27.12.2016 09:43:58";0,3531114;1;42731405532,4074
"PV_HMI.AIT_01";"27.12.2016 09:49:02";0,341534;1;42731409050,9259
"PV_HMI.AIT_01";"27.12.2016 09:54:05";0,341534;1;42731412557,8704
"PV_HMI.AIT_01";"27.12.2016 09:59:08";0,3531114;1;42731416064,8148
"PV_HMI.AIT_01";"27.12.2016 10:04:11";0,3531114;1;42731419571,7593
"PV_HMI.AIT_01";"27.12.2016 10:09:14";0,3531114;1;42731423078,7037
"PV_HMI.AIT_01";"27.12.2016 10:14:18";0,3531114;1;42731426597,2222
"PV_HMI.AIT_01";"27.12.2016 10:19:21";0,3531114;1;42731430104,1667
"PV_HMI.AIT_01";"27.12.2016 10:24:24";0,3589001;1;42731433611,1111
"PV_HMI.AIT_01";"27.12.2016 10:29:27";0,3531114;1;42731437118,0556
"PV_HMI.AIT_01";"27.12.2016 10:34:31";0,3531114;1;42731440636,5741
"PV_HMI.AIT_01";"27.12.2016 10:39:34";0,3531114;1;42731444143,5185
"PV_HMI.AIT_01";"27.12.2016 10:44:37";0,3531114;1;42731447650,463
"PV_HMI.AIT_01";"27.12.2016 10:49:40";0,3473227;1;42731451157,4074
"PV_HMI.AIT_01";"27.12.2016 10:54:43";0,3473227;1;42731454664,3519
"PV_HMI.AIT_01";"27.12.2016 10:59:47";0,3531114;1;42731458182,8704
"PV_HMI.AIT_01";"27.12.2016 11:04:50";0,3531114;1;42731461689,8148
"PV_HMI.AIT_01";"27.12.2016 11:09:53";0,3589001;1;42731465196,7593
"PV_HMI.AIT_01";"27.12.2016 11:14:56";0,3589001;1;42731468703,7037
"PV_HMI.AIT_01";"27.12.2016 11:19:59";0,3589001;1;42731472210,6481
"PV_HMI.AIT_01";"27.12.2016 11:25:03";0,3589001;1;42731475729,1667
"PV_HMI.AIT_01";"27.12.2016 11:30:06";0,3589001;1;42731479236,1111
"PV_HMI.AIT_01";"27.12.2016 11:35:09";0,3589001;1;42731482743,0556
"PV_HMI.AIT_01";"27.12.2016 11:40:12";0,3589001;1;42731486250
"PV_HMI.AIT_01";"27.12.2016 11:45:15";0,3531114;1;42731489756,9444
"PV_HMI.AIT_01";"27.12.2016 11:50:19";0,3531114;1;42731493275,463
"PV_HMI.AIT_01";"27.12.2016 11:55:22";0,3473227;1;42731496782,4074
"PV_HMI.AIT_01";"27.12.2016 12:00:25";0,3589001;1;42731500289,3519
"PV_HMI.AIT_01";"27.12.2016 12:05:28";0,3589001;1;42731503796,2963
"PV_HMI.AIT_01";"27.12.2016 12:10:31";0,3589001;1;42731507303,2407
"PV_HMI.AIT_01";"27.12.2016 12:15:35";0,3646888;1;42731510821,7593
"PV_HMI.AIT_01";"27.12.2016 12:20:38";0,3646888;1;42731514328,7037
"PV_HMI.AIT_01";"27.12.2016 12:25:41";0,3589001;1;42731517835,6481
"PV_HMI.AIT_01";"27.12.2016 12:30:44";0,3646888;1;42731521342,5926
"PV_HMI.AIT_01";"27.12.2016 12:35:47";0,3589001;1;42731524849,537
"PV_HMI.AIT_01";"27.12.2016 12:40:51";0,3589001;1;42731528368,0556
"PV_HMI.AIT_01";"27.12.2016 12:45:54";0,3531114;1;42731531875
"PV_HMI.AIT_01";"27.12.2016 12:50:57";0,3531114;1;42731535381,9444
"PV_HMI.AIT_01";"27.12.2016 12:56:00";0,3531114;1;42731538888,8889
"PV_HMI.AIT_01";"27.12.2016 13:01:04";0,3589001;1;42731542407,4074
"PV_HMI.AIT_01";"27.12.2016 13:06:07";0,3589001;1;42731545914,3519
"PV_HMI.AIT_01";"27.12.2016 13:11:10";0,3589001;1;42731549421,2963
"PV_HMI.AIT_01";"27.12.2016 13:16:13";0,3646888;1;42731552928,2407
"PV_HMI.AIT_01";"27.12.2016 13:21:16";0,3646888;1;42731556435,1852
"PV_HMI.AIT_01";"27.12.2016 13:26:20";0,3704776;1;42731559953,7037
"PV_HMI.AIT_01";"27.12.2016 13:31:23";0,382055;1;42731563460,6481
"PV_HMI.AIT_01";"27.12.2016 13:36:26";2,315485E-02;1;42731566967,5926
"PV_HMI.AIT_01";"27.12.2016 13:41:29";1,736614E-02;1;42731570474,537
"PV_HMI.AIT_01";"27.12.2016 13:46:33";1,736614E-02;1;42731573993,0556
"PV_HMI.AIT_01";"27.12.2016 13:51:36";1,736614E-02;1;42731577500
"PV_HMI.AIT_01";"27.12.2016 13:56:39";0,3936324;1;42731581006,9444
"PV_HMI.AIT_01";"27.12.2016 14:01:42";2,315485E-02;1;42731584513,8889
"PV_HMI.AIT_01";"27.12.2016 14:06:45";2,315485E-02;1;42731588020,8333
"PV_HMI.AIT_01";"27.12.2016 14:11:49";1,736614E-02;1;42731591539,3519
"PV_HMI.AIT_01";"27.12.2016 14:16:52";3,473227E-02;1;42731595046,2963
"PV_HMI.AIT_01";"27.12.2016 14:21:55";2,315485E-02;1;42731598553,2407
"PV_HMI.AIT_01";"27.12.2016 14:26:58";1,736614E-02;1;42731602060,1852
"PV_HMI.AIT_01";"27.12.2016 14:32:02";1,736614E-02;1;42731605578,7037
"PV_HMI.AIT_01";"27.12.2016 14:37:05";1,736614E-02;1;42731609085,6481
"PV_HMI.AIT_01";"27.12.2016 14:42:08";1,157742E-02;1;42731612592,5926
"PV_HMI.AIT_01";"27.12.2016 14:47:11";1,736614E-02;1;42731616099,537
"PV_HMI.AIT_01";"27.12.2016 14:52:14";1,736614E-02;1;42731619606,4815
"PV_HMI.AIT_01";"27.12.2016 14:57:18";1,736614E-02;1;42731623125
"PV_HMI.AIT_01";"27.12.2016 15:02:21";4,630969E-02;1;42731626631,9445
"PV_HMI.AIT_01";"27.12.2016 15:07:24";1,736614E-02;1;42731630138,8889
"PV_HMI.AIT_01";"27.12.2016 15:12:27";2,315485E-02;1;42731633645,8333
"PV_HMI.AIT_01";"27.12.2016 15:17:31";8,683068E-02;1;42731637164,3519
"PV_HMI.AIT_01";"27.12.2016 15:22:34";2,315485E-02;1;42731640671,2963
"PV_HMI.AIT_01";"27.12.2016 15:27:37";2,315485E-02;1;42731644178,2407
"PV_HMI.AIT_01";"27.12.2016 15:32:40";1,157742E-02;1;42731647685,1852
"PV_HMI.AIT_01";"27.12.2016 15:37:43";1,736614E-02;1;42731651192,1296
"PV_HMI.AIT_01";"27.12.2016 15:42:47";1,736614E-02;1;42731654710,6481
"PV_HMI.AIT_01";"27.12.2016 15:47:50";1,736614E-02;1;42731658217,5926
"PV_HMI.AIT_01";"27.12.2016 15:52:53";1,736614E-02;1;42731661724,537
"PV_HMI.AIT_01";"27.12.2016 15:57:56";0,3589001;1;42731665231,4815
"PV_HMI.AIT_01";"27.12.2016 16:02:59";0,4978292;1;42731668738,4259
"PV_HMI.AIT_01";"27.12.2016 16:08:02";0,5209841;1;42731672245,3704
"PV_HMI.AIT_01";"27.12.2016 16:13:06";0,5209841;1;42731675763,8889
"PV_HMI.AIT_01";"27.12.2016 16:18:09";0,5151954;1;42731679270,8333
"PV_HMI.AIT_01";"27.12.2016 16:23:12";0,5151954;1;42731682777,7778
"PV_HMI.AIT_01";"27.12.2016 16:28:15";0,5094067;1;42731686284,7222
"PV_HMI.AIT_01";"27.12.2016 16:33:18";0,5036179;1;42731689791,6667
"PV_HMI.AIT_01";"27.12.2016 16:38:22";0,5036179;1;42731693310,1852
"PV_HMI.AIT_01";"27.12.2016 16:43:25";0,5036179;1;42731696817,1296
"PV_HMI.AIT_01";"27.12.2016 16:48:28";0,5036179;1;42731700324,0741
"PV_HMI.AIT_01";"27.12.2016 16:53:31";0,4978292;1;42731703831,0185
"PV_HMI.AIT_01";"27.12.2016 16:58:34";0,4515195;1;42731707337,963
"PV_HMI.AIT_01";"27.12.2016 17:03:38";0,4630969;1;42731710856,4815
"PV_HMI.AIT_01";"27.12.2016 17:08:41";0,4630969;1;42731714363,4259
"PV_HMI.AIT_01";"27.12.2016 17:13:44";0,4630969;1;42731717870,3704
"PV_HMI.AIT_01";"27.12.2016 17:18:47";0,4573083;1;42731721377,3148
"PV_HMI.AIT_01";"27.12.2016 17:23:50";0,4573083;1;42731724884,2593
"PV_HMI.AIT_01";"27.12.2016 17:28:54";0,4515195;1;42731728402,7778
"PV_HMI.AIT_01";"27.12.2016 17:33:57";0,4457308;1;42731731909,7222
"PV_HMI.AIT_01";"27.12.2016 17:39:00";0,4457308;1;42731735416,6667
"PV_HMI.AIT_01";"27.12.2016 17:44:03";0,4457308;1;42731738923,6111
"PV_HMI.AIT_01";"27.12.2016 17:49:07";0,4457308;1;42731742442,1296
"PV_HMI.AIT_01";"27.12.2016 17:54:10";0,4457308;1;42731745949,0741
"PV_HMI.AIT_01";"27.12.2016 17:59:13";0,4167873;1;42731749456,0185
"PV_HMI.AIT_01";"27.12.2016 18:04:16";0,4167873;1;42731752962,963
"PV_HMI.AIT_01";"27.12.2016 18:09:19";0,4109986;1;42731756469,9074
"PV_HMI.AIT_01";"27.12.2016 18:14:22";0,4109986;1;42731759976,8518
"PV_HMI.AIT_01";"27.12.2016 18:19:26";0,4052098;1;42731763495,3704
"PV_HMI.AIT_01";"27.12.2016 18:24:29";0,3994211;1;42731767002,3148
"PV_HMI.AIT_01";"27.12.2016 18:29:32";0,3994211;1;42731770509,2593
